num,time,side,lot,sym,o,c,pip,size,pips
70994021,2021-04-16 16:03:23,SELL,0.0012,NZDCAD,0.88934,0.89431,-0.05,-0.42,-0.05 pips
70993981,2021-04-16 17:00:07,SELL,0.0012,NZDCAD,0.88936,0.89435,-0.05,-0.42,-0.05 pips
70993947,2021-04-16 17:00:05,SELL,0.0012,NZDCAD,0.88936,0.89432,-0.05,-0.42,-0.05 pips
70993877,2021-04-16 15:44:22,SELL,0.0012,NZDCAD,0.88936,0.89457,-0.05,-0.44,-0.05 pips
70907309,2021-04-16 04:04:03,BUY,0.0025,USDJPY,109.097,108.849,-0.06,-0.49,-0.06 pips
70777768,2021-04-13 14:16:42,BUY,0.0025,USDJPY,109.182,109.236,0.01,0.1,0.01 pips
70727804,2021-04-13 13:33:19,BUY,0.0025,USDJPY,109.353,109.403,0.01,0.1,0.01 pips
70446199,2021-04-12 12:30:02,BUY,0.003,AUDCAD,0.95386,0.95721,0.08,0.67,0.08 pips
70427417,2021-04-12 10:15:02,BUY,0.003,AUDCAD,0.95449,0.95628,0.04,0.36,0.04 pips
70388930,2021-04-12 12:45:02,BUY,0.0012,AUDCAD,0.95541,0.95742,0.02,0.16,0.02 pips
70388890,2021-04-12 12:30:01,BUY,0.0012,AUDCAD,0.95541,0.95721,0.02,0.14,0.02 pips
70337261,2021-04-12 12:30:03,BUY,0.0012,AUDCAD,0.95606,0.95721,0.01,0.09,0.01 pips
70333206,2021-04-12 10:15:03,BUY,0.0012,AUDCAD,0.95662,0.95628,0,-0.03,0.00 pips
70076802,2021-04-09 01:26:22,BUY,0.005,USDJPY,109.222,109.381,0.07,0.61,0.07 pips
70009138,2021-04-09 01:26:22,BUY,0.0025,USDJPY,109.649,109.381,-0.06,-0.52,-0.06 pips
69990487,2021-04-08 09:48:58,BUY,0.0025,USDJPY,109.692,109.742,0.01,0.1,0.01 pips
69898371,2021-04-07 18:30:28,BUY,0.0025,USDJPY,109.657,109.71,0.01,0.1,0.01 pips
69757610,2021-04-07 13:30:01,SELL,0.0012,NZDCAD,0.88845,0.88576,0.03,0.22,0.03 pips
69757419,2021-04-07 12:45:02,SELL,0.0012,NZDCAD,0.88845,0.8861,0.02,0.19,0.02 pips
69720984,2021-04-07 09:51:20,BUY,0.005,USDJPY,109.659,109.837,0.08,0.68,0.08 pips
69717052,2021-04-07 11:30:02,SELL,0.003,AUDCAD,0.96475,0.96193,0.07,0.57,0.07 pips
69695452,2021-04-07 12:15:03,SELL,0.0012,AUDCAD,0.96384,0.96106,0.03,0.22,0.03 pips
69687475,2021-04-07 12:15:04,SELL,0.0012,AUDCAD,0.96287,0.96105,0.02,0.14,0.02 pips
69687432,2021-04-07 12:45:02,SELL,0.0012,AUDCAD,0.96285,0.96028,0.02,0.2,0.02 pips
69687374,2021-04-07 12:15:02,SELL,0.0012,AUDCAD,0.96285,0.96109,0.02,0.14,0.02 pips
69679423,2021-04-07 11:30:03,SELL,0.0012,AUDCAD,0.96251,0.96191,0.01,0.04,0.01 pips
69569711,2021-04-07 09:51:20,BUY,0.0025,USDJPY,110.135,109.837,-0.07,-0.57,-0.07 pips
69187366,2021-04-02 16:09:22,DEPOSIT,0,0.01,,,,,
69187365,2021-04-02 16:09:22,DEPOSIT,0,0.07,,,,,
69156963,2021-04-06 10:15:03,BUY,0.0012,AUDNZD,1.08194,1.08503,0.02,0.21,0.02 pips
69156929,2021-04-05 02:00:06,BUY,0.003,AUDNZD,1.08194,1.08386,0.04,0.33,0.04 pips
69156896,2021-04-06 10:15:02,BUY,0.0012,AUDNZD,1.08194,1.08502,0.02,0.21,0.02 pips
69156862,2021-04-05 04:00:03,BUY,0.003,AUDNZD,1.08194,1.08418,0.04,0.38,0.04 pips
69156829,2021-04-05 22:00:03,BUY,0.0012,AUDNZD,1.08195,1.08396,0.02,0.14,0.02 pips
69156794,2021-04-06 05:30:02,BUY,0.0012,AUDNZD,1.08193,1.08391,0.01,0.13,0.01 pips
69156752,2021-04-05 01:45:03,BUY,0.003,AUDNZD,1.08195,1.08356,0.03,0.27,0.03 pips
69150940,2021-04-05 02:00:04,BUY,0.0012,AUDNZD,1.08363,1.08388,0,0.01,0.00 pips
69149382,2021-04-02 12:43:41,BUY,0.0025,USDJPY,110.408,110.458,0.01,0.1,0.01 pips
69148286,2021-04-05 03:56:19,BUY,0.0012,AUDNZD,1.08379,1.08418,0,0.02,0.00 pips
69138913,2021-04-02 10:44:25,BUY,0.0025,USDJPY,110.49,110.545,0.01,0.11,0.01 pips
69074263,2021-04-02 04:03:14,BUY,0.0025,USDJPY,110.594,110.645,0.01,0.1,0.01 pips
69062559,2021-04-23 19:35:14,BUY,0.0111,EURGBP,0.84974,0.87145,3.1,25.83,3.10 pips
68953945,2021-04-06 10:10:21,BUY,0.0012,AUDNZD,1.08431,1.08479,0,0.01,0.00 pips
68951526,2021-04-06 10:14:58,BUY,0.0012,AUDNZD,1.08438,1.08499,0,0.02,0.00 pips
68950659,2021-04-05 02:00:07,BUY,0.0012,AUDNZD,1.08483,1.08386,-0.01,-0.08,-0.01 pips
68950600,2021-04-05 01:45:04,BUY,0.0012,AUDNZD,1.08483,1.08356,-0.01,-0.11,-0.01 pips
68947450,2021-04-01 14:30:06,BUY,0.0012,NZDCAD,0.87526,0.87881,0.03,0.29,0.03 pips
68947406,2021-04-01 14:15:03,BUY,0.0012,NZDCAD,0.87526,0.87857,0.03,0.27,0.03 pips
68947363,2021-04-01 14:00:06,BUY,0.0012,NZDCAD,0.87526,0.87801,0.03,0.22,0.03 pips
68947294,2021-04-02 03:15:03,BUY,0.0012,AUDCAD,0.94961,0.95663,0.07,0.57,0.07 pips
68947242,2021-04-05 04:00:04,BUY,0.0012,AUDNZD,1.0851,1.08418,-0.01,-0.08,-0.01 pips
68947185,2021-04-01 15:15:06,BUY,0.0075,AUDCAD,0.94961,0.95393,0.26,2.19,0.26 pips
68944051,2021-04-01 14:30:08,BUY,0.0012,NZDCAD,0.87573,0.87884,0.03,0.25,0.03 pips
68943377,2021-04-01 21:45:02,BUY,0.0012,AUDCAD,0.95015,0.95601,0.06,0.48,0.06 pips
68943332,2021-04-01 14:15:04,BUY,0.0012,NZDCAD,0.87572,0.87856,0.03,0.23,0.03 pips
68934536,2021-04-01 16:15:17,BUY,0.003,AUDCAD,0.95278,0.95497,0.05,0.44,0.05 pips
68934469,2021-04-01 17:45:05,BUY,0.0012,AUDCAD,0.95277,0.9561,0.03,0.27,0.03 pips
68932048,2021-04-01 07:09:12,BUY,0.0025,USDJPY,110.594,110.644,0.01,0.1,0.01 pips
68917590,2021-04-01 16:45:15,BUY,0.0012,AUDCAD,0.95324,0.95512,0.02,0.15,0.02 pips
68917557,2021-04-01 17:30:05,BUY,0.0012,AUDCAD,0.95333,0.95576,0.02,0.2,0.02 pips
68917506,2021-04-01 16:15:08,BUY,0.0012,AUDCAD,0.95323,0.95491,0.02,0.14,0.02 pips
68917439,2021-04-01 15:15:07,BUY,0.003,AUDCAD,0.95321,0.95389,0.02,0.14,0.02 pips
68892977,2021-04-01 16:15:19,BUY,0.0012,AUDCAD,0.95535,0.95497,0,-0.04,0.00 pips
68887453,2021-04-01 15:15:07,BUY,0.0012,AUDCAD,0.95626,0.95389,-0.02,-0.2,-0.02 pips
68846134,2021-03-31 18:25:14,BUY,0.0025,USDJPY,110.529,110.579,0.01,0.1,0.01 pips
68465352,2021-03-30 10:45:00,SELL,0.0012,AUDCAD,0.96377,0.96167,0.02,0.17,0.02 pips
68258130,2021-03-29 18:45:05,SELL,0.003,AUDNZD,1.09437,1.0897,0.1,0.83,0.10 pips
68258047,2021-03-29 21:45:02,SELL,0.0012,AUDCAD,0.96276,0.96141,0.01,0.11,0.01 pips
68257603,2021-03-30 05:45:03,SELL,0.0075,AUDNZD,1.09436,1.08969,0.24,2.07,0.24 pips
68254897,2021-03-29 17:15:07,SELL,0.0075,AUDNZD,1.09406,1.09112,0.15,1.31,0.15 pips
68254843,2021-03-29 17:45:02,SELL,0.0075,AUDNZD,1.09406,1.09077,0.17,1.47,0.17 pips
68254726,2021-03-29 17:15:04,SELL,0.0075,AUDNZD,1.09406,1.09115,0.15,1.3,0.15 pips
68254147,2021-03-29 18:30:03,SELL,0.0075,AUDNZD,1.09408,1.09026,0.2,1.7,0.20 pips
68115685,2021-04-23 15:06:45,SELL,0.0109,USDJPY,109.732,107.715,1.87,15.55,1.87 pips
67697358,2021-03-26 18:45:02,BUY,0.0012,AUDCAD,0.95529,0.95981,0.04,0.35,0.04 pips
67697218,2021-03-25 04:30:06,BUY,0.003,AUDCAD,0.95524,0.95661,0.03,0.25,0.03 pips
67693597,2021-03-26 07:45:04,BUY,0.0012,AUDCAD,0.95544,0.95861,0.03,0.25,0.03 pips
67691132,2021-03-25 16:00:09,BUY,0.003,AUDCAD,0.95576,0.9569,0.02,0.21,0.02 pips
67690972,2021-03-25 16:45:09,BUY,0.003,AUDCAD,0.95577,0.95745,0.04,0.32,0.04 pips
67688558,2021-03-26 05:45:03,BUY,0.0012,AUDCAD,0.95611,0.95814,0.02,0.15,0.02 pips
67664454,2021-03-29 13:30:31,BUY,0.003,NZDCAD,0.87596,0.88109,0.12,1,0.12 pips
67664387,2021-03-26 12:00:10,BUY,0.0188,NZDCAD,0.87596,0.87899,0.43,3.63,0.43 pips
67664312,2021-03-26 12:00:03,BUY,0.0188,NZDCAD,0.87596,0.87915,0.45,3.84,0.45 pips
67646276,2021-03-26 17:15:06,BUY,0.0188,NZDCAD,0.87639,0.87975,0.48,4.05,0.48 pips
67646103,2021-03-26 17:15:03,BUY,0.0188,NZDCAD,0.87638,0.8798,0.48,4.13,0.48 pips
67640583,2021-03-26 20:30:05,BUY,0.0075,NZDCAD,0.87742,0.88029,0.16,1.37,0.16 pips
67553075,2021-03-29 05:15:04,BUY,0.0075,NZDCAD,0.87829,0.88065,0.13,1.09,0.13 pips
67546910,2021-03-26 16:15:02,BUY,0.0012,AUDCAD,0.95623,0.95889,0.02,0.2,0.02 pips
67546869,2021-03-26 17:15:02,BUY,0.0012,AUDCAD,0.95617,0.95966,0.03,0.27,0.03 pips
67546721,2021-03-25 16:45:04,BUY,0.003,AUDCAD,0.95615,0.95753,0.03,0.26,0.03 pips
67541759,2021-03-26 04:30:03,BUY,0.0012,AUDCAD,0.95671,0.95767,0.01,0.07,0.01 pips
67533552,2021-03-26 04:30:05,BUY,0.0012,AUDCAD,0.95733,0.95768,0,0.02,0.00 pips
67527692,2021-03-29 15:00:11,BUY,0.0075,NZDCAD,0.87902,0.88176,0.15,1.28,0.15 pips
67518486,2021-03-29 15:00:13,BUY,0.0075,NZDCAD,0.87948,0.88179,0.12,1.06,0.12 pips
67518333,2021-03-29 15:11:40,BUY,0.0075,NZDCAD,0.87948,0.88212,0.14,1.23,0.14 pips
67516935,2021-03-24 05:08:53,BUY,0.0025,USDJPY,108.477,108.527,0.01,0.1,0.01 pips
67508566,2021-03-26 07:45:01,BUY,0.003,AUDCAD,0.95752,0.95861,0.02,0.19,0.02 pips
67507942,2021-03-26 07:41:03,BUY,0.003,AUDCAD,0.95744,0.95875,0.03,0.24,0.03 pips
67488255,2021-03-24 02:22:09,BUY,0.0025,USDJPY,108.554,108.606,0.01,0.1,0.01 pips
67469942,2021-03-25 16:00:10,BUY,0.0012,AUDCAD,0.9594,0.95692,-0.02,-0.21,-0.02 pips
67469864,2021-03-25 16:45:10,BUY,0.0012,AUDCAD,0.95938,0.95746,-0.02,-0.17,-0.02 pips
67469810,2021-03-25 04:30:13,BUY,0.0012,AUDCAD,0.95938,0.95659,-0.03,-0.24,-0.03 pips
67460755,2021-03-25 16:45:05,BUY,0.0012,AUDCAD,0.95997,0.95752,-0.02,-0.21,-0.02 pips
67422313,2021-03-26 07:45:03,BUY,0.0012,AUDCAD,0.96053,0.95862,-0.02,-0.17,-0.02 pips
67422248,2021-03-26 07:41:03,BUY,0.0012,AUDCAD,0.96053,0.95875,-0.02,-0.16,-0.02 pips
67422040,2021-03-29 15:09:57,BUY,0.0075,NZDCAD,0.87972,0.88209,0.13,1.07,0.13 pips
67411664,2021-03-29 13:30:32,BUY,0.0012,NZDCAD,0.88132,0.88109,0,-0.04,0.00 pips
67380614,2021-03-26 12:00:11,BUY,0.0075,NZDCAD,0.88149,0.87899,-0.16,-1.37,-0.16 pips
67380487,2021-03-30 05:47:21,BUY,0.0075,NZDCAD,0.88142,0.88401,0.14,1.17,0.14 pips
67380311,2021-03-30 05:45:17,BUY,0.0075,NZDCAD,0.88143,0.88392,0.13,1.12,0.13 pips
67379527,2021-03-26 12:00:03,BUY,0.0075,NZDCAD,0.88152,0.87911,-0.16,-1.32,-0.16 pips
67366166,2021-03-29 05:15:05,BUY,0.003,NZDCAD,0.88277,0.88065,-0.06,-0.48,-0.06 pips
67365918,2021-03-26 17:15:06,BUY,0.0075,NZDCAD,0.88275,0.87975,-0.19,-1.62,-0.19 pips
67365672,2021-03-26 20:30:06,BUY,0.003,NZDCAD,0.88276,0.88029,-0.06,-0.54,-0.06 pips
67364507,2021-03-26 17:15:03,BUY,0.0075,NZDCAD,0.88276,0.87979,-0.19,-1.6,-0.19 pips
67353813,2021-03-24 03:00:07,SELL,0.0075,AUDNZD,1.09219,1.08784,0.22,1.91,0.22 pips
67352903,2021-03-29 15:00:11,BUY,0.003,NZDCAD,0.88337,0.88178,-0.04,-0.37,-0.04 pips
67352899,2021-03-24 20:00:21,SELL,0.003,AUDNZD,1.09222,1.08993,0.05,0.4,0.05 pips
67347607,2021-03-24 20:45:16,SELL,0.003,AUDNZD,1.09195,1.08936,0.05,0.45,0.05 pips
67346671,2021-03-24 23:00:01,SELL,0.003,AUDNZD,1.09191,1.09005,0.04,0.32,0.04 pips
67338370,2021-03-24 01:45:03,SELL,0.0075,AUDNZD,1.09167,1.08856,0.16,1.36,0.16 pips
67331734,2021-03-30 17:57:42,SELL,0.003,AUDNZD,1.09113,1.08868,0.05,0.39,0.05 pips
67326245,2021-03-25 07:00:21,SELL,0.0012,AUDNZD,1.09094,1.08867,0.02,0.15,0.02 pips
67326187,2021-03-24 21:15:20,SELL,0.003,AUDNZD,1.09097,1.08883,0.04,0.37,0.04 pips
67326129,2021-03-29 15:00:13,BUY,0.003,NZDCAD,0.88401,0.88179,-0.06,-0.5,-0.06 pips
67326012,2021-03-25 09:00:07,SELL,0.0012,AUDNZD,1.09096,1.08844,0.02,0.17,0.02 pips
67325919,2021-03-29 15:09:57,BUY,0.003,NZDCAD,0.88402,0.88209,-0.05,-0.44,-0.05 pips
67299182,2021-03-29 18:45:06,SELL,0.0012,AUDNZD,1.08981,1.0897,0,-0.01,0.00 pips
67298777,2021-03-30 05:45:04,SELL,0.003,AUDNZD,1.08985,1.08968,0,-0.02,0.00 pips
67298773,2021-03-29 15:11:40,BUY,0.003,NZDCAD,0.88494,0.88212,-0.07,-0.62,-0.07 pips
67287022,2021-03-29 17:15:07,SELL,0.003,AUDNZD,1.08923,1.09113,-0.04,-0.38,-0.04 pips
67286936,2021-03-29 17:45:02,SELL,0.003,AUDNZD,1.08923,1.09077,-0.04,-0.32,-0.04 pips
67286839,2021-03-29 17:15:04,SELL,0.003,AUDNZD,1.08918,1.09114,-0.05,-0.39,-0.05 pips
67286743,2021-03-26 12:00:11,BUY,0.003,NZDCAD,0.88604,0.87897,-0.17,-1.47,-0.17 pips
67286608,2021-03-29 18:30:04,SELL,0.003,AUDNZD,1.08919,1.09025,-0.03,-0.23,-0.03 pips
67286472,2021-03-26 12:00:04,BUY,0.003,NZDCAD,0.886,0.87911,-0.17,-1.44,-0.17 pips
67274353,2021-03-23 19:20:15,BUY,0.0025,USDJPY,108.67,108.72,0.01,0.1,0.01 pips
67224471,2021-03-29 05:15:05,BUY,0.0012,NZDCAD,0.88665,0.88065,-0.06,-0.5,-0.06 pips
67224428,2021-03-26 17:15:07,BUY,0.003,NZDCAD,0.88664,0.87975,-0.17,-1.43,-0.17 pips
67224386,2021-03-26 20:30:06,BUY,0.0012,NZDCAD,0.88665,0.88029,-0.06,-0.53,-0.06 pips
67224301,2021-03-24 20:45:17,SELL,0.0012,AUDNZD,1.08798,1.08936,-0.01,-0.1,-0.01 pips
67224299,2021-03-26 17:15:04,BUY,0.003,NZDCAD,0.88665,0.87976,-0.17,-1.43,-0.17 pips
67224192,2021-03-30 05:47:21,BUY,0.003,NZDCAD,0.88668,0.88401,-0.07,-0.6,-0.07 pips
67224188,2021-03-24 03:00:08,SELL,0.003,AUDNZD,1.08792,1.08784,0,0.01,0.00 pips
67223503,2021-03-30 05:45:17,BUY,0.003,NZDCAD,0.88668,0.88392,-0.07,-0.62,-0.07 pips
67223496,2021-03-24 20:00:21,SELL,0.0012,AUDNZD,1.08795,1.08993,-0.02,-0.14,-0.02 pips
67222696,2021-03-24 23:00:02,SELL,0.0012,AUDNZD,1.08818,1.09005,-0.02,-0.14,-0.02 pips
67222691,2021-03-29 15:00:12,BUY,0.0012,NZDCAD,0.88652,0.88179,-0.05,-0.4,-0.05 pips
67203166,2021-03-24 21:15:20,SELL,0.0012,AUDNZD,1.08738,1.08883,-0.01,-0.11,-0.01 pips
67203093,2021-03-24 01:45:04,SELL,0.003,AUDNZD,1.0874,1.08861,-0.03,-0.22,-0.03 pips
67198003,2021-03-29 15:00:14,BUY,0.0012,NZDCAD,0.88747,0.88179,-0.06,-0.48,-0.06 pips
67197902,2021-03-29 15:09:57,BUY,0.0012,NZDCAD,0.88749,0.88209,-0.05,-0.46,-0.05 pips
67196877,2021-03-23 09:59:33,BUY,0.0025,USDJPY,108.71,108.761,0.01,0.1,0.01 pips
67175776,2021-03-26 12:00:12,BUY,0.0012,NZDCAD,0.88903,0.87897,-0.1,-0.83,-0.10 pips
67175588,2021-03-26 12:00:05,BUY,0.0012,NZDCAD,0.889,0.87911,-0.1,-0.82,-0.10 pips
67175180,2021-03-29 15:11:40,BUY,0.0012,NZDCAD,0.88899,0.88212,-0.07,-0.58,-0.07 pips
67170442,2021-03-26 17:15:05,BUY,0.0012,NZDCAD,0.88936,0.87977,-0.09,-0.79,-0.09 pips
67166310,2021-03-26 17:15:07,BUY,0.0012,NZDCAD,0.88948,0.87975,-0.09,-0.8,-0.09 pips
67166267,2021-03-30 05:47:21,BUY,0.0012,NZDCAD,0.88948,0.88401,-0.05,-0.47,-0.05 pips
67166218,2021-03-30 05:45:17,BUY,0.0012,NZDCAD,0.88948,0.88392,-0.06,-0.47,-0.06 pips
67146444,2021-03-30 17:57:42,SELL,0.0012,AUDNZD,1.08709,1.08868,-0.02,-0.13,-0.02 pips
67138197,2021-03-30 05:45:04,SELL,0.0012,AUDNZD,1.08623,1.08968,-0.03,-0.27,-0.03 pips
67132079,2021-03-24 03:00:09,SELL,0.0012,AUDNZD,1.08586,1.08791,-0.02,-0.15,-0.02 pips
67131303,2021-03-29 17:15:08,SELL,0.0012,AUDNZD,1.0854,1.09113,-0.05,-0.43,-0.05 pips
67131263,2021-03-29 17:45:03,SELL,0.0012,AUDNZD,1.08539,1.09077,-0.05,-0.4,-0.05 pips
67131205,2021-03-29 17:15:04,SELL,0.0012,AUDNZD,1.08535,1.09115,-0.05,-0.43,-0.05 pips
67131129,2021-03-29 18:30:05,SELL,0.0012,AUDNZD,1.08536,1.09027,-0.04,-0.37,-0.04 pips
67131004,2021-03-24 01:45:05,SELL,0.0012,AUDNZD,1.08535,1.08861,-0.03,-0.23,-0.03 pips
66594736,2021-03-19 13:03:00,BUY,0.0025,USDJPY,108.821,108.876,0.01,0.11,0.01 pips
66427422,2021-03-19 03:29:58,SELL,0.0012,AUDNZD,1.08285,1.07968,0.03,0.23,0.03 pips
66420583,2021-03-19 03:29:58,SELL,0.0012,AUDNZD,1.08231,1.07968,0.02,0.19,0.02 pips
66420281,2021-03-19 03:30:02,SELL,0.0012,AUDNZD,1.08233,1.07957,0.02,0.2,0.02 pips
66420113,2021-03-19 03:28:55,SELL,0.0012,AUDNZD,1.08233,1.07998,0.02,0.17,0.02 pips
66419834,2021-03-19 03:27:41,SELL,0.0012,AUDNZD,1.0823,1.0801,0.02,0.16,0.02 pips
66247864,2021-03-18 09:44:46,SELL,0.0012,AUDCAD,0.97072,0.96764,0.03,0.25,0.03 pips
66114512,2021-03-18 02:55:51,BUY,0.0025,USDJPY,108.909,108.963,0.01,0.1,0.01 pips
66045809,2021-03-17 20:30:03,BUY,0.0012,AUDCAD,0.96137,0.966,0.04,0.37,0.04 pips
66045750,2021-03-17 20:44:39,BUY,0.0012,AUDCAD,0.96138,0.96773,0.06,0.51,0.06 pips
65991002,2021-03-17 20:01:47,BUY,0.0012,AUDCAD,0.96206,0.96532,0.03,0.26,0.03 pips
65918942,2021-03-17 20:01:42,BUY,0.0075,AUDCAD,0.96281,0.96517,0.14,1.19,0.14 pips
65917681,2021-03-17 20:01:47,BUY,0.0075,AUDCAD,0.96289,0.96532,0.15,1.23,0.15 pips
65795906,2021-03-16 17:21:28,BUY,0.0025,USDJPY,108.946,108.997,0.01,0.1,0.01 pips
65772622,2021-03-16 14:36:04,BUY,0.0025,USDJPY,109.012,109.062,0.01,0.1,0.01 pips
65753908,2021-04-23 15:06:54,SELL,0.0107,USDJPY,109.13,107.701,1.18,9.85,1.18 pips
65732197,2021-03-17 20:01:48,BUY,0.003,AUDCAD,0.96351,0.96543,0.05,0.38,0.05 pips
65477812,2021-03-15 10:18:37,BUY,0.01,EURUSD,1.1922,1.19293,0.07,0.61,0.07 pips
65459797,2021-03-16 04:30:03,BUY,0.003,AUDCAD,0.96508,0.96734,0.05,0.45,0.05 pips
65455903,2021-03-17 20:13:57,BUY,0.0012,AUDCAD,0.96527,0.9657,0,0.03,0.00 pips
65450200,2021-03-16 05:30:02,BUY,0.003,AUDCAD,0.96579,0.96758,0.04,0.35,0.04 pips
65364016,2021-03-16 00:45:03,BUY,0.003,NZDCAD,0.89432,0.89867,0.1,0.88,0.10 pips
65363248,2021-03-17 20:13:59,BUY,0.0012,NZDCAD,0.89466,0.89672,0.02,0.17,0.02 pips
65363191,2021-03-17 20:15:03,BUY,0.0012,NZDCAD,0.89466,0.89657,0.02,0.15,0.02 pips
65363119,2021-03-15 17:30:02,BUY,0.003,NZDCAD,0.89466,0.89796,0.08,0.66,0.08 pips
65362851,2021-03-17 20:01:48,BUY,0.0012,AUDCAD,0.96733,0.96543,-0.02,-0.16,-0.02 pips
65362850,2021-03-15 21:45:03,BUY,0.003,NZDCAD,0.8946,0.89806,0.08,0.7,0.08 pips
65362666,2021-03-17 20:01:47,BUY,0.003,AUDCAD,0.96731,0.96532,-0.05,-0.42,-0.05 pips
65361782,2021-03-17 20:15:03,BUY,0.0012,NZDCAD,0.89512,0.89662,0.01,0.12,0.01 pips
65361746,2021-03-17 20:07:12,BUY,0.0012,NZDCAD,0.89513,0.89614,0.01,0.08,0.01 pips
65360923,2021-03-17 20:01:42,BUY,0.003,AUDCAD,0.96776,0.96517,-0.06,-0.54,-0.06 pips
65360871,2021-03-17 20:30:03,BUY,0.0012,NZDCAD,0.89537,0.89696,0.02,0.13,0.02 pips
65347191,2021-03-15 03:30:06,SELL,0.0012,AUDNZD,1.08138,1.07761,0.03,0.27,0.03 pips
65344280,2021-03-15 03:15:08,SELL,0.0012,AUDNZD,1.08119,1.07818,0.03,0.21,0.03 pips
65332294,2021-03-15 03:30:02,SELL,0.0012,AUDNZD,1.08094,1.07753,0.03,0.24,0.03 pips
65327395,2021-03-16 00:15:04,BUY,0.003,NZDCAD,0.89576,0.89831,0.06,0.51,0.06 pips
65327113,2021-03-16 04:30:03,BUY,0.0012,AUDCAD,0.96818,0.96734,-0.01,-0.07,-0.01 pips
65309441,2021-03-16 05:30:02,BUY,0.0012,AUDCAD,0.96858,0.96758,-0.01,-0.09,-0.01 pips
65303109,2021-03-15 15:44:02,BUY,0.0012,NZDCAD,0.89731,0.89762,0,0.03,0.00 pips
65287561,2021-03-17 20:01:47,BUY,0.0012,AUDCAD,0.96997,0.96532,-0.05,-0.38,-0.05 pips
65287524,2021-03-16 00:45:04,BUY,0.0012,NZDCAD,0.89781,0.89867,0.01,0.07,0.01 pips
65282625,2021-03-15 17:30:03,BUY,0.0012,NZDCAD,0.89884,0.89795,-0.01,-0.07,-0.01 pips
65282395,2021-03-15 21:45:04,BUY,0.0012,NZDCAD,0.89882,0.89806,-0.01,-0.06,-0.01 pips
65282392,2021-03-17 20:01:42,BUY,0.0012,AUDCAD,0.97074,0.96517,-0.05,-0.46,-0.05 pips
65276190,2021-03-16 00:15:05,BUY,0.0012,NZDCAD,0.89957,0.89831,-0.01,-0.1,-0.01 pips
65236016,2021-03-15 03:30:04,SELL,0.0012,AUDNZD,1.08043,1.07753,0.02,0.21,0.02 pips
65235952,2021-03-15 03:15:05,SELL,0.0012,AUDNZD,1.08044,1.07817,0.02,0.16,0.02 pips
65232989,2021-03-15 03:00:05,SELL,0.0012,AUDNZD,1.08041,1.07882,0.01,0.11,0.01 pips
65232935,2021-03-15 03:15:07,SELL,0.0012,AUDNZD,1.08041,1.07815,0.02,0.16,0.02 pips
65231145,2021-03-15 02:59:12,SELL,0.0012,AUDNZD,1.07988,1.0787,0.01,0.08,0.01 pips
65231058,2021-03-15 02:59:12,SELL,0.0012,AUDNZD,1.07989,1.0787,0.01,0.08,0.01 pips
65225367,2021-03-15 02:56:58,SELL,0.0012,AUDNZD,1.07941,1.07906,0,0.02,0.00 pips
65077045,2021-03-12 10:43:04,SELL,0.0256,EURUSD,1.19873,1.19304,1.45,12.23,1.45 pips
65076953,2021-03-11 20:16:28,BUY,0.0025,USDJPY,108.387,108.44,0.01,0.1,0.01 pips
65036404,2021-04-23 19:35:18,BUY,0.0105,EURGBP,0.85547,0.87145,1.88,15.62,1.88 pips
64878958,2021-03-12 10:43:04,SELL,0.016,EURUSD,1.19335,1.19304,0.05,0.43,0.05 pips
64760918,2021-03-10 16:39:54,BUY,0.0025,USDJPY,108.423,108.473,0.01,0.1,0.01 pips
64744973,2021-03-10 15:36:30,BUY,0.0025,USDJPY,108.472,108.525,0.01,0.1,0.01 pips
64733875,2021-03-10 15:17:41,BUY,0.0025,USDJPY,108.565,108.618,0.01,0.1,0.01 pips
64669695,2021-03-12 10:43:04,SELL,0.01,EURUSD,1.18834,1.19304,-0.46,-3.91,-0.46 pips
64570333,2021-03-10 01:12:42,BUY,0.0025,USDJPY,108.518,108.57,0.01,0.1,0.01 pips
64428498,2021-03-09 12:19:42,BUY,0.0025,USDJPY,108.708,108.758,0.01,0.1,0.01 pips
64410299,2021-03-09 10:04:37,BUY,0.0025,USDJPY,108.819,108.869,0.01,0.1,0.01 pips
64393790,2021-03-09 22:15:06,BUY,0.003,NZDCAD,0.90072,0.90661,0.14,1.18,0.14 pips
64383935,2021-03-09 18:15:08,BUY,0.003,NZDCAD,0.90108,0.9046,0.08,0.7,0.08 pips
64383856,2021-03-10 16:15:01,BUY,0.0012,NZDCAD,0.90108,0.90819,0.07,0.57,0.07 pips
64345502,2021-03-11 08:45:01,BUY,0.0012,NZDCAD,0.90125,0.90919,0.08,0.63,0.08 pips
64317398,2021-03-09 18:30:03,BUY,0.0012,AUDCAD,0.96831,0.97446,0.06,0.49,0.06 pips
64317352,2021-03-09 17:15:06,BUY,0.003,AUDCAD,0.96832,0.97247,0.1,0.82,0.10 pips
64317253,2021-03-09 17:30:03,BUY,0.003,AUDCAD,0.96832,0.97325,0.12,0.98,0.12 pips
64306088,2021-03-09 10:30:04,BUY,0.003,AUDCAD,0.96982,0.97162,0.04,0.35,0.04 pips
64280887,2021-03-09 11:14:50,BUY,0.0256,EURUSD,1.18511,1.19021,1.27,10.77,1.27 pips
64248642,2021-04-23 15:06:59,SELL,0.0104,USDJPY,108.738,107.697,0.73,6.09,0.73 pips
